cell_id,well_id,well_name,well_column,well_row,cellline_name,cell_last_tp,cell_event,well_id,well_drug_name,well_drug_concentration,well_drug_concentration_units
6631918,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631919,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631920,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631921,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631922,69754,F06,6,6,ND50010,4,TRUE,69754,DMSO,0.2,p
6631923,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631924,69754,F06,6,6,ND50010,3,TRUE,69754,DMSO,0.2,p
6631925,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631926,69754,F06,6,6,ND50010,8,TRUE,69754,DMSO,0.2,p
6631927,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631928,69754,F06,6,6,ND50010,4,TRUE,69754,DMSO,0.2,p
6631929,69754,F06,6,6,ND50010,4,TRUE,69754,DMSO,0.2,p
6631930,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631931,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631932,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631933,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631934,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631935,69754,F06,6,6,ND50010,6,TRUE,69754,DMSO,0.2,p
6631936,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631937,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631938,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631939,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6631940,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631941,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631942,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631943,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6631944,69754,F06,6,6,ND50010,3,TRUE,69754,DMSO,0.2,p
6631945,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631946,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631947,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631948,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631949,69754,F06,6,6,ND50010,7,TRUE,69754,DMSO,0.2,p
6631950,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631951,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631952,69754,F06,6,6,ND50010,7,TRUE,69754,DMSO,0.2,p
6631953,69754,F06,6,6,ND50010,6,TRUE,69754,DMSO,0.2,p
6631954,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631955,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631956,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631957,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6631958,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631959,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631960,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631961,69754,F06,6,6,ND50010,3,TRUE,69754,DMSO,0.2,p
6631962,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631963,69754,F06,6,6,ND50010,7,TRUE,69754,DMSO,0.2,p
6631964,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631965,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631966,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631967,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631968,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631969,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6631970,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631971,69754,F06,6,6,ND50010,5,TRUE,69754,DMSO,0.2,p
6631972,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631973,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631974,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6631975,69754,F06,6,6,ND50010,3,TRUE,69754,DMSO,0.2,p
6631976,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631977,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631978,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631979,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631980,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631981,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631982,69754,F06,6,6,ND50010,3,TRUE,69754,DMSO,0.2,p
6631983,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631984,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631985,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631986,69754,F06,6,6,ND50010,3,TRUE,69754,DMSO,0.2,p
6631987,69754,F06,6,6,ND50010,3,TRUE,69754,DMSO,0.2,p
6631988,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6631989,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6631990,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6631991,69754,F06,6,6,ND50010,8,TRUE,69754,DMSO,0.2,p
6631992,69754,F06,6,6,ND50010,8,TRUE,69754,DMSO,0.2,p
6631993,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631994,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6631995,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631996,69754,F06,6,6,ND50010,7,TRUE,69754,DMSO,0.2,p
6631997,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631998,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6631999,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632000,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632001,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632002,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6632003,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6632004,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632005,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632006,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632007,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632008,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632009,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632010,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6632011,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632012,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632013,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632014,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632015,69754,F06,6,6,ND50010,3,TRUE,69754,DMSO,0.2,p
6632016,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632017,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632018,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632019,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632020,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6632021,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632022,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632023,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632024,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632025,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632026,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632027,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632028,69754,F06,6,6,ND50010,6,TRUE,69754,DMSO,0.2,p
6632029,69754,F06,6,6,ND50010,9,TRUE,69754,DMSO,0.2,p
6632030,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632031,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6632032,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632033,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632034,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632035,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632036,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6632037,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632038,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632039,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632040,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6632041,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632042,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632043,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632044,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632045,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632046,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632047,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632048,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632049,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632050,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632051,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632052,69754,F06,6,6,ND50010,2,TRUE,69754,DMSO,0.2,p
6632053,69754,F06,6,6,ND50010,10,FALSE,69754,DMSO,0.2,p
6632054,69754,F06,6,6,ND50010,1,TRUE,69754,DMSO,0.2,p
6632055,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632056,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632057,69755,F07,7,6,ND50010,6,TRUE,69755,DMSO,0.2,p
6632058,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632059,69755,F07,7,6,ND50010,6,TRUE,69755,DMSO,0.2,p
6632060,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632061,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632062,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632063,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632064,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632065,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632066,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632067,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632068,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632069,69755,F07,7,6,ND50010,7,TRUE,69755,DMSO,0.2,p
6632070,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632071,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632072,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632073,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632074,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632075,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632076,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632077,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632078,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632079,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632080,69755,F07,7,6,ND50010,8,TRUE,69755,DMSO,0.2,p
6632081,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632082,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632083,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632084,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632085,69755,F07,7,6,ND50010,6,TRUE,69755,DMSO,0.2,p
6632086,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632087,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632088,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632089,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632090,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632091,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632092,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632093,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632094,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632095,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632096,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632097,69755,F07,7,6,ND50010,6,TRUE,69755,DMSO,0.2,p
6632098,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632099,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632100,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632101,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632102,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632103,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632104,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632105,69755,F07,7,6,ND50010,8,TRUE,69755,DMSO,0.2,p
6632106,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632107,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632108,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632109,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632110,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632111,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632112,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632113,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632114,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632115,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632116,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632117,69755,F07,7,6,ND50010,5,TRUE,69755,DMSO,0.2,p
6632118,69755,F07,7,6,ND50010,4,TRUE,69755,DMSO,0.2,p
6632119,69755,F07,7,6,ND50010,5,TRUE,69755,DMSO,0.2,p
6632120,69755,F07,7,6,ND50010,4,TRUE,69755,DMSO,0.2,p
6632121,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632122,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632123,69755,F07,7,6,ND50010,5,TRUE,69755,DMSO,0.2,p
6632124,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632125,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632126,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632127,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632128,69755,F07,7,6,ND50010,7,TRUE,69755,DMSO,0.2,p
6632129,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632130,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632131,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632132,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632133,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632134,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632135,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632136,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632137,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632138,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632139,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632140,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632141,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632142,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632143,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632144,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632145,69755,F07,7,6,ND50010,8,TRUE,69755,DMSO,0.2,p
6632146,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632147,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632148,69755,F07,7,6,ND50010,4,TRUE,69755,DMSO,0.2,p
6632149,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632150,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632151,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632152,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632153,69755,F07,7,6,ND50010,9,TRUE,69755,DMSO,0.2,p
6632154,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632155,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632156,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632157,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632158,69755,F07,7,6,ND50010,9,TRUE,69755,DMSO,0.2,p
6632159,69755,F07,7,6,ND50010,9,TRUE,69755,DMSO,0.2,p
6632160,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632161,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632162,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632163,69755,F07,7,6,ND50010,6,TRUE,69755,DMSO,0.2,p
6632164,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632165,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632166,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632167,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632168,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632169,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632170,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632171,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632172,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632173,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632174,69755,F07,7,6,ND50010,6,TRUE,69755,DMSO,0.2,p
6632175,69755,F07,7,6,ND50010,5,TRUE,69755,DMSO,0.2,p
6632176,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632177,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632178,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632179,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632180,69755,F07,7,6,ND50010,9,TRUE,69755,DMSO,0.2,p
6632181,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632182,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632183,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632184,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632185,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632186,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632187,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632188,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632189,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632190,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632191,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632192,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632193,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632194,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632195,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632196,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632197,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632198,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632199,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632200,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632201,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632202,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632203,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632204,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632205,69755,F07,7,6,ND50010,4,TRUE,69755,DMSO,0.2,p
6632206,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632207,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632208,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632209,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632210,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632211,69755,F07,7,6,ND50010,8,TRUE,69755,DMSO,0.2,p
6632212,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632213,69755,F07,7,6,ND50010,7,TRUE,69755,DMSO,0.2,p
6632214,69755,F07,7,6,ND50010,3,TRUE,69755,DMSO,0.2,p
6632215,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632216,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632217,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632218,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632219,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632220,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632221,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632222,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632223,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632224,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632225,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632226,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632227,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632228,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632229,69755,F07,7,6,ND50010,9,TRUE,69755,DMSO,0.2,p
6632230,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632231,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632232,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632233,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632234,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632235,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632236,69755,F07,7,6,ND50010,4,TRUE,69755,DMSO,0.2,p
6632237,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632238,69755,F07,7,6,ND50010,5,TRUE,69755,DMSO,0.2,p
6632239,69755,F07,7,6,ND50010,4,TRUE,69755,DMSO,0.2,p
6632240,69755,F07,7,6,ND50010,4,TRUE,69755,DMSO,0.2,p
6632241,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632242,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632243,69755,F07,7,6,ND50010,8,TRUE,69755,DMSO,0.2,p
6632244,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632245,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632246,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632247,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632248,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632249,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632250,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632251,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632252,69755,F07,7,6,ND50010,1,TRUE,69755,DMSO,0.2,p
6632253,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632254,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632255,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632256,69755,F07,7,6,ND50010,7,TRUE,69755,DMSO,0.2,p
6632257,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632258,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632259,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632260,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632261,69755,F07,7,6,ND50010,2,TRUE,69755,DMSO,0.2,p
6632262,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632263,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632264,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
6632265,69755,F07,7,6,ND50010,10,FALSE,69755,DMSO,0.2,p
